run_timestamp_utc,run_label,ranked_count,bna_winner_count,low_signal_bna_count,bna_explicit_marker_count,bna_ai_inferred_count,bna_manual_or_unknown_count,bna_repeated_from_previous_count,bna_max_consecutive_runs,bna_stuck_3plus_count,score_bands_json,scoring_sources_json,signal_distribution_json,bna_signal_distribution_json,bna_provenance_mix_json,bna_titles_json,authority_impact,mutations,mode
2026-05-30T12:30:19+00:00,execution_engine_v2,131,5,0,4,0,1,5,46,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T12:45:22+00:00,execution_engine_v2,131,5,0,4,0,1,5,47,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T13:00:23+00:00,execution_engine_v2,131,5,0,4,0,1,5,48,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T13:15:24+00:00,execution_engine_v2,131,5,0,4,0,1,5,49,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T13:30:25+00:00,execution_engine_v2,131,5,0,4,0,1,5,50,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T13:45:27+00:00,execution_engine_v2,131,5,0,4,0,1,5,51,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T14:00:27+00:00,execution_engine_v2,131,5,0,4,0,1,5,52,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T14:15:21+00:00,execution_engine_v2,131,5,0,4,0,1,5,53,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T14:30:28+00:00,execution_engine_v2,131,5,0,4,0,1,5,54,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T14:45:29+00:00,execution_engine_v2,131,5,0,4,0,1,5,55,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T15:00:25+00:00,execution_engine_v2,131,5,0,4,0,1,5,56,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T15:15:21+00:00,execution_engine_v2,131,5,0,4,0,1,5,57,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T15:30:33+00:00,execution_engine_v2,131,5,0,4,0,1,5,58,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 46, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T15:46:04+00:00,execution_engine_v2,132,5,0,4,0,1,5,59,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T16:00:23+00:00,execution_engine_v2,132,5,0,4,0,1,5,60,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T16:15:24+00:00,execution_engine_v2,132,5,0,4,0,1,5,61,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T16:30:20+00:00,execution_engine_v2,132,5,0,4,0,1,5,62,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T16:45:20+00:00,execution_engine_v2,132,5,0,4,0,1,5,63,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T17:00:23+00:00,execution_engine_v2,132,5,0,4,0,1,5,64,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T17:15:24+00:00,execution_engine_v2,132,5,0,4,0,1,5,65,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T17:30:24+00:00,execution_engine_v2,132,5,0,4,0,1,5,66,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T17:45:22+00:00,execution_engine_v2,132,5,0,4,0,1,5,67,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 26}","{""baseline_fallback"": 31, ""evaluator"": 101}","{""baseline_executable"": 31, ""high_importance"": 31, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 21, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 5, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 20}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 2, ""operational_context"": 3, ""planning_work"": 1, ""quick_win"": 2, ""strategic_context"": 1}","{""explicit_marker"": 4, ""manual_or_unknown"": 1}","[""Submit University of Windsor pension forms"", ""Plan trip to Vancouver Island"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app""]",none,0,read_only_analytics_ledger
2026-05-30T18:00:26+00:00,execution_engine_v2,131,5,0,3,0,2,4,68,4,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
2026-05-30T18:15:21+00:00,execution_engine_v2,131,5,0,3,0,2,5,69,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
2026-05-30T18:30:19+00:00,execution_engine_v2,131,5,0,3,0,2,5,70,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
2026-05-30T18:45:21+00:00,execution_engine_v2,131,5,0,3,0,2,5,71,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
2026-05-30T19:00:28+00:00,execution_engine_v2,131,5,0,3,0,2,5,72,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
2026-05-30T19:15:20+00:00,execution_engine_v2,131,5,0,3,0,2,5,73,5,"{""high_11_25"": 8, ""low_1_3"": 64, ""medium_4_10"": 34, ""very_high_26_plus"": 25}","{""baseline_fallback"": 31, ""evaluator"": 100}","{""baseline_executable"": 31, ""high_importance"": 30, ""high_urgency"": 1, ""large_effort"": 1, ""medium_effort"": 20, ""medium_urgency"": 1, ""operational_context"": 24, ""planning_work"": 4, ""preparation_work"": 2, ""quick_win"": 47, ""strategic_context"": 19}","{""high_importance"": 5, ""high_urgency"": 1, ""medium_effort"": 1, ""operational_context"": 4, ""quick_win"": 3}","{""explicit_marker"": 3, ""manual_or_unknown"": 2}","[""Submit University of Windsor pension forms"", ""Fix timezone issue with Bread Basket app"", ""Send welcome email to bread workshop participants"", ""Send WhatsApp message to Solara Bread Community about timezone issues with the Bread Basket app"", ""Update Notion page for Almanac June Bread Club""]",none,0,read_only_analytics_ledger
